           Num  Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
446      441.0   86.535    -10.3931   5.7292     0.0    3.8864
456      451.0   86.935    -10.3929   5.7295     0.0    3.8544
466      461.0   87.335    -10.3925   5.7298     0.0    3.8269
476      471.0   87.735    -10.3926   5.7297     0.0    3.8032
486      481.0   88.135    -10.3926   5.7298     0.0    3.7815
496      491.0   88.535    -10.3929   5.7295     0.0    3.7610
506      501.0   88.935    -10.3930   5.7294     0.0    3.7474
516      511.0   89.335    -10.3928   5.7295     0.0    3.7351
526      521.0   89.735    -10.3924   5.7300     0.0    3.7180
536      531.0   90.135    -10.3926   5.7298     0.0    3.7081
546      541.0   90.535    -10.3927   5.7296     0.0    3.6940
556      551.0   90.935    -10.3921   5.7303     0.0    3.6853
566      561.0   91.335    -10.3927   5.7296     0.0    3.6712
576      571.0   91.735    -10.3926   5.7298     0.0    3.6629
587      581.0   92.135    -10.3930   5.7293     0.0    3.6522
597      591.0   92.535    -10.3923   5.7301     0.0    3.6451
607      601.0   92.935    -10.3929   5.7295     0.0    3.6343
617      611.0   93.335    -10.3927   5.7297     0.0    3.6229
627      621.0   93.735    -10.3927   5.7296     0.0    3.6165
637      631.0   94.135    -10.3925   5.7299     0.0    3.6041
647      641.0   94.535    -10.3923   5.7301     0.0    3.6018
657      651.0   94.935    -10.3920   5.7303     0.0    3.5955
667      661.0   95.335    -10.3927   5.7296     0.0    3.5913
677      671.0   95.735    -10.3928   5.7295     0.0    3.5896
687      681.0   96.135    -10.3928   5.7296     0.0    3.5860
697      691.0   96.535    -10.3924   5.7300     0.0    3.5771
707      701.0   96.935    -10.3927   5.7296     0.0    3.5684
717      711.0   97.335    -10.3926   5.7298     0.0    3.5594
727      721.0   97.735    -10.3923   5.7300     0.0    3.5556
737      731.0   98.135    -10.3930   5.7294     0.0    3.5593
747      741.0   98.535    -10.3925   5.7299     0.0    3.5552
757      751.0   98.935    -10.3927   5.7296     0.0    3.5471
767      761.0   99.335    -10.3923   5.7301     0.0    3.5390
777      771.0   99.735    -10.3924   5.7300     0.0    3.5328
787      781.0  100.135    -10.3926   5.7298     0.0    3.5305
797      791.0  100.535    -10.3922   5.7302     0.0    3.5245
807      801.0  100.935    -10.3922   5.7302     0.0    3.5272
817      811.0  101.335    -10.3922   5.7302     0.0    3.5205
827      821.0  101.735    -10.3921   5.7303     0.0    3.5074
837      831.0  102.135    -10.3928   5.7296     0.0    3.5013
847      841.0  102.535    -10.3929   5.7295     0.0    3.4931
857      851.0  102.935    -10.3922   5.7301     0.0    3.4897
867      861.0  103.335    -10.3925   5.7299     0.0    3.4943
877      871.0  103.735    -10.3928   5.7296     0.0    3.4826
887      881.0  104.135    -10.3928   5.7296     0.0    3.4872
897      891.0  104.535    -10.3926   5.7297     0.0    3.4811
907      901.0  104.935    -10.3926   5.7298     0.0    3.4759
917      911.0  105.335    -10.3921   5.7303     0.0    3.4747
927      921.0  105.735    -10.3924   5.7300     0.0    3.4813
937      931.0  106.135    -10.3926   5.7298     0.0    3.4319
947      941.0  106.535    -10.3924   5.7299     0.0    3.4214
957      951.0  106.935    -10.3927   5.7297     0.0    3.4182
967      961.0  107.335    -10.3922   5.7302     0.0    3.4045
977      971.0  107.735    -10.3927   5.7297     0.0    3.3711
987      981.0  108.135    -10.3927   5.7297     0.0    3.3883
997      991.0  108.535    -10.3927   5.7296     0.0    3.3948
1007    1001.0  108.935    -10.3919   5.7305     0.0    3.3791
1017    1011.0  109.335    -10.3922   5.7302     0.0    3.3481
1027    1021.0  109.735    -10.3930   5.7294     0.0    3.3471
1037    1031.0  110.135    -10.3925   5.7298     0.0    3.3785
1047    1041.0  110.535    -10.3929   5.7295     0.0    3.3562
1057    1051.0  110.935    -10.3924   5.7300     0.0    3.3466
1067    1061.0  111.335    -10.3928   5.7295     0.0    3.3558
1077    1071.0  111.735    -10.3929   5.7294     0.0    3.3641
1087    1081.0  112.135    -10.3924   5.7299     0.0    3.3201
1097    1091.0  112.535    -10.3925   5.7298     0.0    3.3173
1107    1101.0  112.935    -10.3927   5.7297     0.0    3.3357
1117    1111.0  113.335    -10.3927   5.7297     0.0    3.3175
1127    1121.0  113.735    -10.3927   5.7297     0.0    3.3007
1137    1131.0  114.135    -10.3928   5.7296     0.0    3.3090
1147    1141.0  114.535    -10.3928   5.7296     0.0    3.3019
1157    1151.0  114.935    -10.3928   5.7296     0.0    3.3160
1167    1161.0  115.335    -10.3929   5.7295     0.0    3.3046
1177    1171.0  115.735    -10.3922   5.7302     0.0    3.3260
1187    1181.0  116.135    -10.3925   5.7299     0.0    3.3419
1197    1191.0  116.535    -10.3930   5.7294     0.0    3.3327
1207    1201.0  116.935    -10.3924   5.7300     0.0    3.3273
1217    1211.0  117.335    -10.3923   5.7300     0.0    3.3227
1227    1221.0  117.735    -10.3927   5.7296     0.0    3.3328
1237    1231.0  118.135    -10.3930   5.7294     0.0    3.3268
1247    1241.0  118.535    -10.3925   5.7298     0.0    3.3394
1257    1251.0  118.935    -10.3929   5.7295     0.0    3.3130
1267    1261.0  119.335    -10.3922   5.7302     0.0    3.2822
1277    1271.0  119.735    -10.3922   5.7301     0.0    3.2951
1287    1281.0  120.135    -10.3928   5.7295     0.0    3.2954
1297    1291.0  120.535    -10.3932   5.7291     0.0    3.2862
1307    1301.0  120.935    -10.3929   5.7295     0.0    3.2872
1317    1311.0  121.335    -10.3927   5.7296     0.0    3.2754
1327    1321.0  121.735    -10.3929   5.7295     0.0    3.2757
1337    1331.0  122.135    -10.3926   5.7297     0.0    3.2813
1347    1341.0  122.535    -10.3922   5.7301     0.0    3.2847
1357    1351.0  122.935    -10.3927   5.7297     0.0    3.2792
1367    1361.0  123.335    -10.3930   5.7293     0.0    3.2682
1377    1371.0  123.735    -10.3924   5.7300     0.0    3.2805
1387    1381.0  124.135    -10.3920   5.7304     0.0    3.2746
1397    1391.0  124.535    -10.3928   5.7295     0.0    3.2759
1407    1401.0  124.935    -10.3922   5.7302     0.0    3.2712
1417    1411.0  125.335    -10.3925   5.7298     0.0    3.2657
1427    1421.0  125.735    -10.3926   5.7297     0.0    3.2698
1437    1431.0  126.135    -10.3930   5.7293     0.0    3.2631
1447    1441.0  126.535    -10.3925   5.7299     0.0    3.2595
1457    1451.0  126.935    -10.3924   5.7300     0.0    3.2661
1467    1461.0  127.335    -10.3926   5.7298     0.0    3.2644
1477    1471.0  127.735    -10.3927   5.7297     0.0    3.2594
1487    1481.0  128.135    -10.3923   5.7301     0.0    3.2625
1497    1491.0  128.535    -10.3926   5.7298     0.0    3.2607
1514    1501.0  129.000    -10.3851   5.7373     0.0    3.3031
1524    1511.0  129.400    -10.3580   5.7644     0.0    3.4587
1534    1521.0  129.800    -10.3324   5.7900     0.0    3.5936
1544    1531.0  130.200    -10.3050   5.8174     0.0    3.7132
1554    1541.0  130.600    -10.2783   5.8441     0.0    3.8253
1564    1551.0  131.000    -10.2523   5.8701     0.0    3.9103
1574    1561.0  131.400    -10.2254   5.8969     0.0    3.9943
1584    1571.0  131.800    -10.1987   5.9237     0.0    4.0684
1594    1581.0  132.200    -10.1724   5.9499     0.0    4.0989
1604    1591.0  132.600    -10.1463   5.9761     0.0    4.1031
1614    1601.0  133.000    -10.1186   6.0037     0.0    4.1339
1624    1611.0  133.400    -10.0914   6.0309     0.0    4.1819
1634    1621.0  133.800    -10.0655   6.0569     0.0    4.2225
1644    1631.0  134.200    -10.0390   6.0834     0.0    4.2799
1654    1641.0  134.600    -10.0125   6.1098     0.0    4.3377
1664    1651.0  135.000     -9.9853   6.1371     0.0    4.3995
1674    1661.0  135.400     -9.9590   6.1634     0.0    4.4570
1684    1671.0  135.800     -9.9317   6.1907     0.0    4.5124
1694    1681.0  136.200     -9.9055   6.2169     0.0    4.5650
1704    1691.0  136.600     -9.8792   6.2432     0.0    4.6160
1714    1701.0  137.000     -9.8521   6.2703     0.0    4.6584
1724    1711.0  137.400     -9.8257   6.2966     0.0    4.7014
1734    1721.0  137.800     -9.7987   6.3237     0.0    4.7500
1744    1731.0  138.200     -9.7721   6.3502     0.0    4.7873
1754    1741.0  138.600     -9.7448   6.3775     0.0    4.8300
1764    1751.0  139.000     -9.7186   6.4038     0.0    4.8691
1774    1761.0  139.400     -9.6919   6.4305     0.0    4.9106
1784    1771.0  139.800     -9.6657   6.4566     0.0    4.9489
1794    1781.0  140.200     -9.6387   6.4837     0.0    4.9850
1804    1791.0  140.600     -9.6121   6.5102     0.0    5.0227
1814    1801.0  141.000     -9.5859   6.5365     0.0    5.0514
1824    1811.0  141.400     -9.5589   6.5635     0.0    5.0872
1834    1821.0  141.800     -9.5326   6.5897     0.0    5.1236
1844    1831.0  142.200     -9.5055   6.6168     0.0    5.1636
1854    1841.0  142.600     -9.4788   6.6436     0.0    5.1980
1864    1851.0  143.000     -9.4523   6.6701     0.0    5.2325
1874    1861.0  143.400     -9.4250   6.6974     0.0    5.2687
1884    1871.0  143.800     -9.3989   6.7235     0.0    5.3033
1894    1881.0  144.200     -9.3722   6.7501     0.0    5.3439
1904    1891.0  144.600     -9.3457   6.7767     0.0    5.3809
1914    1901.0  145.000     -9.3196   6.8028     0.0    5.4209
1924    1911.0  145.400     -9.2923   6.8300     0.0    5.4588
1934    1921.0  145.800     -9.2660   6.8563     0.0    5.5014
1944    1931.0  146.200     -9.2389   6.8834     0.0    5.5384
1954    1941.0  146.600     -9.2126   6.9098     0.0    5.5711
1964    1951.0  147.000     -9.1857   6.9366     0.0    5.6081
1974    1961.0  147.400     -9.1591   6.9632     0.0    5.6422
1984    1971.0  147.800     -9.1325   6.9898     0.0    5.6760
1994    1981.0  148.200     -9.1057   7.0167     0.0    5.7065
2004    1991.0  148.600     -9.0794   7.0430     0.0    5.7473
2014    2001.0  149.000     -9.0526   7.0698     0.0    5.7846
2024    2011.0  149.400     -9.0261   7.0962     0.0    5.8158
2034    2021.0  149.800     -8.9990   7.1234     0.0    5.8496
2044    2031.0  150.200     -8.9723   7.1501     0.0    5.8915
2054    2041.0  150.600     -8.9460   7.1764     0.0    5.9246
2064    2051.0  151.000     -8.9183   7.2041     0.0    5.9698
2074    2061.0  151.400     -8.8926   7.2298     0.0    6.0080
2084    2071.0  151.800     -8.8658   7.2566     0.0    6.0515
2094    2081.0  152.200     -8.8393   7.2830     0.0    6.0929
2104    2091.0  152.600     -8.8126   7.3098     0.0    6.1311
2114    2101.0  153.000     -8.7860   7.3364     0.0    6.1703
2124    2111.0  153.400     -8.7591   7.3632     0.0    6.2124
2134    2121.0  153.800     -8.7326   7.3898     0.0    6.2487
2144    2131.0  154.200     -8.7056   7.4168     0.0    6.2855
2154    2141.0  154.600     -8.6789   7.4435     0.0    6.3211
2164    2151.0  155.000     -8.6526   7.4697     0.0    6.3427
2174    2161.0  155.400     -8.6255   7.4968     0.0    6.3884
2184    2171.0  155.800     -8.5992   7.5232     0.0    6.4264
2194    2181.0  156.200     -8.5724   7.5500     0.0    6.4586
2204    2191.0  156.600     -8.5457   7.5767     0.0    6.5041
2214    2201.0  157.000     -8.5191   7.6032     0.0    6.5452
2224    2211.0  157.400     -8.4926   7.6298     0.0    6.5817
2234    2221.0  157.800     -8.4655   7.6568     0.0    6.6259
2244    2231.0  158.200     -8.4391   7.6833     0.0    6.6639
2254    2241.0  158.600     -8.4123   7.7100     0.0    6.7127
2264    2251.0  159.000     -8.3855   7.7369     0.0    6.7504
2274    2261.0  159.400     -8.3591   7.7632     0.0    6.7869
2284    2271.0  159.800     -8.3326   7.7898     0.0    6.8396
2294    2281.0  160.200     -8.3053   7.8170     0.0    6.8865
2304    2291.0  160.600     -8.2794   7.8429     0.0    6.9361
2314    2301.0  161.000     -8.2521   7.8703     0.0    6.9946
2324    2311.0  161.400     -8.2255   7.8968     0.0    7.0356
2334    2321.0  161.800     -8.1992   7.9231     0.0    7.0866
2344    2331.0  162.200     -8.1727   7.9496     0.0    7.1359
2354    2341.0  162.600     -8.1459   7.9764     0.0    7.1862
2364    2351.0  163.000     -8.1192   8.0031     0.0    7.2356
2374    2361.0  163.400     -8.0929   8.0295     0.0    7.2807
2384    2371.0  163.800     -8.0653   8.0571     0.0    7.3380
2394    2381.0  164.200     -8.0389   8.0834     0.0    7.3895
2404    2391.0  164.600     -8.0125   8.1098     0.0    7.4377
2414    2401.0  165.000     -7.9859   8.1364     0.0    7.4828
2424    2411.0  165.400     -7.9591   8.1633     0.0    7.5478
2434    2421.0  165.800     -7.9326   8.1897     0.0    7.5827
2444    2431.0  166.200     -7.9063   8.2160     0.0    7.6311
2454    2441.0  166.600     -7.8793   8.2431     0.0    7.6886
2464    2451.0  167.000     -7.8524   8.2700     0.0    7.7368
2474    2461.0  167.400     -7.8256   8.2967     0.0    7.7930
2484    2471.0  167.800     -7.7997   8.3227     0.0    7.8531
2494    2481.0  168.200     -7.7724   8.3499     0.0    7.9102
2504    2491.0  168.600     -7.7463   8.3761     0.0    7.9817
2520    2501.0  169.000     -7.7491   8.3733     0.0    7.7771
2530    2511.0  169.400     -7.7494   8.3729     0.0    7.6762
2540    2521.0  169.800     -7.7495   8.3728     0.0    7.5941
2550    2531.0  170.200     -7.7497   8.3726     0.0    7.5373
2560    2541.0  170.600     -7.7490   8.3733     0.0    7.4793
2570    2551.0  171.000     -7.7495   8.3729     0.0    7.4294
2580    2561.0  171.400     -7.7488   8.3736     0.0    7.3861
2590    2571.0  171.800     -7.7494   8.3730     0.0    7.3512
2600    2581.0  172.200     -7.7489   8.3734     0.0    7.3118
2610    2591.0  172.600     -7.7496   8.3728     0.0    7.2828
2620    2601.0  173.000     -7.7487   8.3736     0.0    7.2591
2630    2611.0  173.400     -7.7496   8.3728     0.0    7.2230
2640    2621.0  173.800     -7.7495   8.3728     0.0    7.1959
2650    2631.0  174.200     -7.7494   8.3729     0.0    7.1684
2660    2641.0  174.600     -7.7496   8.3728     0.0    7.1458
2670    2651.0  175.000     -7.7493   8.3731     0.0    7.1281
2680    2661.0  175.400     -7.7489   8.3734     0.0    7.1079
2690    2671.0  175.800     -7.7491   8.3732     0.0    7.0799
2700    2681.0  176.200     -7.7493   8.3730     0.0    7.0668
2710    2691.0  176.600     -7.7493   8.3731     0.0    7.0465
2720    2701.0  177.000     -7.7493   8.3730     0.0    7.0295
2730    2711.0  177.400     -7.7490   8.3734     0.0    7.0168
2740    2721.0  177.800     -7.7491   8.3733     0.0    7.0022
2750    2731.0  178.200     -7.7494   8.3729     0.0    6.9833
2760    2741.0  178.600     -7.7494   8.3729     0.0    6.9755
2770    2751.0  179.000     -7.7490   8.3734     0.0    6.9630
2780    2761.0  179.400     -7.7492   8.3731     0.0    6.9498
2790    2771.0  179.800     -7.7492   8.3731     0.0    6.9291
2800    2781.0  180.200     -7.7491   8.3733     0.0    6.9197
2810    2791.0  180.600     -7.7490   8.3734     0.0    6.9028
2820    2801.0  181.000     -7.7493   8.3731     0.0    6.8971
2830    2811.0  181.400     -7.7491   8.3733     0.0    6.8876
2840    2821.0  181.800     -7.7491   8.3733     0.0    6.8725
2851    2831.0  182.200     -7.7494   8.3730     0.0    6.8639
2861    2841.0  182.600     -7.7490   8.3733     0.0    6.8596
2871    2851.0  183.000     -7.7495   8.3728     0.0    6.8524
2881    2861.0  183.400     -7.7492   8.3732     0.0    6.8489
2891    2871.0  183.800     -7.7493   8.3730     0.0    6.8315
2901    2881.0  184.200     -7.7492   8.3732     0.0    6.8255
2911    2891.0  184.600     -7.7494   8.3730     0.0    6.8195
2921    2901.0  185.000     -7.7491   8.3733     0.0    6.8091
2931    2911.0  185.400     -7.7497   8.3726     0.0    6.7976
2941    2921.0  185.800     -7.7488   8.3735     0.0    6.7983
2951    2931.0  186.200     -7.7492   8.3732     0.0    6.7839
2961    2941.0  186.600     -7.7489   8.3735     0.0    6.7743
2971    2951.0  187.000     -7.7494   8.3730     0.0    6.7628
2981    2961.0  187.400     -7.7493   8.3730     0.0    6.7579
2991    2971.0  187.800     -7.7490   8.3733     0.0    6.7507
3001    2981.0  188.200     -7.7492   8.3732     0.0    6.7444
3011    2991.0  188.600     -7.7492   8.3732     0.0    6.7347
3021    3001.0  189.000     -7.7497   8.3726     0.0    6.7342
3031    3011.0  189.400     -7.7491   8.3733     0.0    6.7233
3041    3021.0  189.800     -7.7495   8.3729     0.0    6.7046
3051    3031.0  190.200     -7.7490   8.3734     0.0    6.7007
3061    3041.0  190.600     -7.7493   8.3731     0.0    6.6962
3071    3051.0  191.000     -7.7493   8.3731     0.0    6.6863
3081    3061.0  191.400     -7.7492   8.3731     0.0    6.6847
3091    3071.0  191.800     -7.7491   8.3732     0.0    6.6806
3101    3081.0  192.200     -7.7492   8.3732     0.0    6.6735
3111    3091.0  192.600     -7.7492   8.3732     0.0    6.6735
3121    3101.0  193.000     -7.7493   8.3731     0.0    6.6730
3131    3111.0  193.400     -7.7493   8.3731     0.0    6.6658
3141    3121.0  193.800     -7.7492   8.3732     0.0    6.6551
3151    3131.0  194.200     -7.7490   8.3734     0.0    6.6473
3161    3141.0  194.600     -7.7495   8.3729     0.0    6.6509
3171    3151.0  195.000     -7.7494   8.3729     0.0    6.6287
3181    3161.0  195.400     -7.7492   8.3732     0.0    6.6363
3191    3171.0  195.800     -7.7492   8.3732     0.0    6.6397
3201    3181.0  196.200     -7.7491   8.3733     0.0    6.6420
3211    3191.0  196.600     -7.7492   8.3732     0.0    6.6407
3221    3201.0  197.000     -7.7494   8.3729     0.0    6.6421
3231    3211.0  197.400     -7.7489   8.3735     0.0    6.6418
3241    3221.0  197.800     -7.7491   8.3732     0.0    6.6142
3251    3231.0  198.200     -7.7497   8.3727     0.0    6.6072
3261    3241.0  198.600     -7.7493   8.3730     0.0    6.5969
3271    3251.0  199.000     -7.7491   8.3732     0.0    6.5818
3281    3261.0  199.400     -7.7495   8.3729     0.0    6.5853
3291    3271.0  199.800     -7.7493   8.3731     0.0    6.5722
3301    3281.0  200.200     -7.7492   8.3731     0.0    6.5731
3311    3291.0  200.600     -7.7494   8.3730     0.0    6.5731
3321    3301.0  201.000     -7.7491   8.3732     0.0    6.5568
3331    3311.0  201.400     -7.7490   8.3734     0.0    6.5701
3341    3321.0  201.800     -7.7490   8.3733     0.0    6.5587
3351    3331.0  202.200     -7.7492   8.3732     0.0    6.5515
3361    3341.0  202.600     -7.7491   8.3732     0.0    6.5508
3371    3351.0  203.000     -7.7494   8.3730     0.0    6.5235
3381    3361.0  203.400     -7.7492   8.3731     0.0    6.5257
3391    3371.0  203.800     -7.7496   8.3728     0.0    6.5352
3401    3381.0  204.200     -7.7491   8.3733     0.0    6.5280
3411    3391.0  204.600     -7.7497   8.3727     0.0    6.5389
3421    3401.0  205.000     -7.7493   8.3730     0.0    6.5336
3431    3411.0  205.400     -7.7495   8.3728     0.0    6.4961
3441    3421.0  205.800     -7.7494   8.3729     0.0    6.4789
3451    3431.0  206.200     -7.7496   8.3727     0.0    6.4912
3461    3441.0  206.600     -7.7497   8.3727     0.0    6.4999
3471    3451.0  207.000     -7.7495   8.3729     0.0    6.4881
3481    3461.0  207.400     -7.7494   8.3730     0.0    6.4755
3491    3471.0  207.800     -7.7497   8.3727     0.0    6.4766
3508    3481.0  208.245     -7.7482   8.3742     0.0    6.4817
3518    3491.0  208.645     -7.7205   8.4018     0.0    6.8219
3528    3501.0  209.045     -7.6941   8.4283     0.0    7.0765
3538    3511.0  209.445     -7.6679   8.4545     0.0    7.3131
3548    3521.0  209.845     -7.6409   8.4815     0.0    7.5342
3558    3531.0  210.245     -7.6141   8.5082     0.0    7.7358
3568    3541.0  210.645     -7.5872   8.5352     0.0    7.9174
3578    3551.0  211.045     -7.5609   8.5615     0.0    8.0811
3588    3561.0  211.445     -7.5342   8.5882     0.0    8.2322
3598    3571.0  211.845     -7.5071   8.6153     0.0    8.3631
3608    3581.0  212.245     -7.4809   8.6415     0.0    8.4874
3618    3591.0  212.645     -7.4543   8.6681     0.0    8.6038
3628    3601.0  213.045     -7.4275   8.6949     0.0    8.7141
3638    3611.0  213.445     -7.4007   8.7216     0.0    8.8211
3648    3621.0  213.845     -7.3744   8.7480     0.0    8.9188
3658    3631.0  214.245     -7.3474   8.7750     0.0    9.0190
3668    3641.0  214.645     -7.3211   8.8013     0.0    9.1026
3678    3651.0  215.045     -7.2941   8.8282     0.0    9.1979
3688    3661.0  215.445     -7.2678   8.8546     0.0    9.2710
3698    3671.0  215.845     -7.2408   8.8815     0.0    9.3609
3708    3681.0  216.245     -7.2141   8.9083     0.0    9.4422
3718    3691.0  216.645     -7.1878   8.9345     0.0    9.5153
3728    3701.0  217.045     -7.1608   8.9616     0.0    9.6011
3738    3711.0  217.445     -7.1341   8.9883     0.0    9.6778
3748    3721.0  217.845     -7.1076   9.0148     0.0    9.7557
3758    3731.0  218.245     -7.0810   9.0414     0.0    9.8306
3768    3741.0  218.645     -7.0540   9.0684     0.0    9.9138
3778    3751.0  219.045     -7.0275   9.0949     0.0    9.9852
3788    3761.0  219.445     -7.0008   9.1215     0.0   10.0633
3798    3771.0  219.845     -6.9744   9.1480     0.0   10.1425
3808    3781.0  220.245     -6.9476   9.1747     0.0   10.2190
3818    3791.0  220.645     -6.9208   9.2016     0.0   10.3005
3828    3801.0  221.045     -6.8942   9.2281     0.0   10.3749
3838    3811.0  221.445     -6.8676   9.2548     0.0   10.4585
3848    3821.0  221.845     -6.8409   9.2815     0.0   10.5411
3858    3831.0  222.245     -6.8145   9.3079     0.0   10.6224
3868    3841.0  222.645     -6.7877   9.3347     0.0   10.7025
3878    3851.0  223.045     -6.7608   9.3615     0.0   10.7922
3888    3861.0  223.445     -6.7346   9.3878     0.0   10.8683
3898    3871.0  223.845     -6.7076   9.4148     0.0   10.9596
3908    3881.0  224.245     -6.6807   9.4417     0.0   11.0419
3918    3891.0  224.645     -6.6543   9.4681     0.0   11.1408
3928    3901.0  225.045     -6.6279   9.4945     0.0   11.2310
3938    3911.0  225.445     -6.6009   9.5215     0.0   11.3191
3948    3921.0  225.845     -6.5742   9.5482     0.0   11.4132
3958    3931.0  226.245     -6.5477   9.5746     0.0   11.5021
3968    3941.0  226.645     -6.5204   9.6019     0.0   11.5943
3978    3951.0  227.045     -6.4941   9.6283     0.0   11.6877
3988    3961.0  227.445     -6.4676   9.6547     0.0   11.7891
3998    3971.0  227.845     -6.4409   9.6814     0.0   11.8852
4008    3981.0  228.245     -6.4144   9.7080     0.0   11.9863
4024    3991.0  228.645     -6.4219   9.7005     0.0   11.6355
4034    4001.0  229.045     -6.4222   9.7002     0.0   11.4911
4044    4011.0  229.445     -6.4222   9.7001     0.0   11.3690
4054    4021.0  229.845     -6.4220   9.7003     0.0   11.2734
4064    4031.0  230.245     -6.4224   9.7000     0.0   11.1880
4074    4041.0  230.645     -6.4224   9.7000     0.0   11.1209
4084    4051.0  231.045     -6.4222   9.7002     0.0   11.0511
4094    4061.0  231.445     -6.4222   9.7002     0.0   10.9945
4104    4071.0  231.845     -6.4223   9.7001     0.0   10.9387
4114    4081.0  232.245     -6.4227   9.6997     0.0   10.8850
4124    4091.0  232.645     -6.4220   9.7004     0.0   10.8421
4134    4101.0  233.045     -6.4221   9.7003     0.0   10.8061
4144    4111.0  233.445     -6.4222   9.7002     0.0   10.7589
4154    4121.0  233.845     -6.4220   9.7004     0.0   10.7224
4164    4131.0  234.245     -6.4217   9.7006     0.0   10.6915
4174    4141.0  234.645     -6.4220   9.7004     0.0   10.6805
4184    4151.0  235.045     -6.4220   9.7004     0.0   10.6293
4195    4161.0  235.445     -6.4220   9.7003     0.0   10.6044
4205    4171.0  235.845     -6.4219   9.7005     0.0   10.5878
4215    4181.0  236.245     -6.4220   9.7003     0.0   10.5364
4225    4191.0  236.645     -6.4220   9.7004     0.0   10.5350
4235    4201.0  237.045     -6.4219   9.7004     0.0   10.5005
4245    4211.0  237.445     -6.4220   9.7004     0.0   10.4703
4255    4221.0  237.845     -6.4218   9.7006     0.0   10.4666
4265    4231.0  238.245     -6.4216   9.7007     0.0   10.4410
4275    4241.0  238.645     -6.4218   9.7005     0.0   10.4194
4285    4251.0  239.045     -6.4222   9.7002     0.0   10.4073
4295    4261.0  239.445     -6.4219   9.7005     0.0   10.3742
4305    4271.0  239.845     -6.4222   9.7002     0.0   10.3550
4315    4281.0  240.245     -6.4220   9.7004     0.0   10.3443
4325    4291.0  240.645     -6.4219   9.7005     0.0   10.3127
4335    4301.0  241.045     -6.4221   9.7002     0.0   10.3010
4345    4311.0  241.445     -6.4223   9.7001     0.0   10.2957
4355    4321.0  241.845     -6.4224   9.7000     0.0   10.2710
4365    4331.0  242.245     -6.4221   9.7002     0.0   10.2569
4375    4341.0  242.645     -6.4219   9.7005     0.0   10.2504
4385    4351.0  243.045     -6.4220   9.7004     0.0   10.2254
4395    4361.0  243.445     -6.4221   9.7003     0.0   10.2145
4405    4371.0  243.845     -6.4217   9.7007     0.0   10.2022
4415    4381.0  244.245     -6.4218   9.7005     0.0   10.1810
4425    4391.0  244.645     -6.4219   9.7005     0.0   10.1694
4435    4401.0  245.045     -6.4219   9.7005     0.0   10.1609
