         Num  Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
4891  4841.0  265.060     -1.0274  14.9103     0.0   41.7013
4901  4851.0  265.460     -1.0006  14.9371     0.0   41.9041
4911  4861.0  265.860     -0.9741  14.9636     0.0   42.0894
4921  4871.0  266.260     -0.9475  14.9902     0.0   42.2760
4931  4881.0  266.660     -0.9205  15.0172     0.0   42.4562
4941  4891.0  267.060     -0.8941  15.0436     0.0   42.6280
4951  4901.0  267.460     -0.8673  15.0703     0.0   42.8038
4961  4911.0  267.860     -0.8408  15.0969     0.0   42.9575
4971  4921.0  268.260     -0.8139  15.1238     0.0   43.1073
4981  4931.0  268.660     -0.7874  15.1503     0.0   43.2554
4991  4941.0  269.060     -0.7607  15.1769     0.0   43.4000
5001  4951.0  269.460     -0.7342  15.2035     0.0   43.5389
5011  4961.0  269.860     -0.7075  15.2302     0.0   43.6736
5021  4971.0  270.260     -0.6809  15.2568     0.0   43.7970
5031  4981.0  270.660     -0.6541  15.2836     0.0   43.9190
5041  4991.0  271.060     -0.6274  15.3103     0.0   44.0371
5051  5001.0  271.460     -0.6007  15.3370     0.0   44.1428
5061  5011.0  271.860     -0.5741  15.3635     0.0   44.2453
5071  5021.0  272.260     -0.5474  15.3903     0.0   44.3393
5081  5031.0  272.660     -0.5207  15.4170     0.0   44.4363
5091  5041.0  273.060     -0.4941  15.4436     0.0   44.5303
5101  5051.0  273.460     -0.4675  15.4702     0.0   44.6214
5111  5061.0  273.860     -0.4407  15.4969     0.0   44.7037
5121  5071.0  274.260     -0.4142  15.5235     0.0   44.7808
5131  5081.0  274.660     -0.3875  15.5502     0.0   44.8657
5141  5091.0  275.060     -0.3607  15.5770     0.0   44.9431
5151  5101.0  275.460     -0.3341  15.6036     0.0   45.0174
5161  5111.0  275.860     -0.3075  15.6302     0.0   45.0936
5171  5121.0  276.260     -0.2808  15.6569     0.0   45.1666
5181  5131.0  276.660     -0.2543  15.6834     0.0   45.2357
5191  5141.0  277.060     -0.2274  15.7102     0.0   45.3032
5201  5151.0  277.460     -0.2008  15.7369     0.0   45.3773
5211  5161.0  277.860     -0.1741  15.7635     0.0   45.4412
5221  5171.0  278.260     -0.1474  15.7902     0.0   45.5071
5231  5181.0  278.660     -0.1208  15.8168     0.0   45.5727
5241  5191.0  279.060     -0.0941  15.8436     0.0   45.6352
5251  5201.0  279.460     -0.0677  15.8700     0.0   45.6926
5261  5211.0  279.860     -0.0409  15.8968     0.0   45.7567
5271  5221.0  280.260     -0.0143  15.9234     0.0   45.8061
5281  5231.0  280.660      0.0125  15.9502     0.0   45.8570
5291  5241.0  281.060      0.0391  15.9768     0.0   45.9118
5301  5251.0  281.460      0.0658  16.0035     0.0   45.9603
5311  5261.0  281.860      0.0925  16.0302     0.0   46.0117
5321  5271.0  282.260      0.1190  16.0567     0.0   46.0555
5331  5281.0  282.660      0.1459  16.0835     0.0   46.0983
5341  5291.0  283.060      0.1723  16.1100     0.0   46.1487
5351  5301.0  283.460      0.1991  16.1367     0.0   46.1921
5361  5311.0  283.860      0.2260  16.1636     0.0   46.2330
5371  5321.0  284.260      0.2525  16.1902     0.0   46.2776
5381  5331.0  284.660      0.2791  16.2168     0.0   46.3166
5391  5341.0  285.060      0.3058  16.2435     0.0   46.3611
5401  5351.0  285.460      0.3325  16.2702     0.0   46.3976
5411  5361.0  285.860      0.3591  16.2968     0.0   46.4340
5421  5371.0  286.260      0.3859  16.3236     0.0   46.4648
5431  5381.0  286.660      0.4125  16.3501     0.0   46.4918
5441  5391.0  287.060      0.4392  16.3769     0.0   46.5279
5451  5401.0  287.460      0.4658  16.4034     0.0   46.5577
5461  5411.0  287.860      0.4925  16.4302     0.0   46.5915
5471  5421.0  288.260      0.5192  16.4569     0.0   46.6227
5481  5431.0  288.660      0.5457  16.4834     0.0   46.6471
5491  5441.0  289.060      0.5724  16.5100     0.0   46.6698
5501  5451.0  289.460      0.5993  16.5370     0.0   46.7041
5511  5461.0  289.860      0.6258  16.5635     0.0   46.7231
5521  5471.0  290.260      0.6524  16.5901     0.0   46.7383
5531  5481.0  290.660      0.6790  16.6167     0.0   46.7518
5541  5491.0  291.060      0.7059  16.6436     0.0   46.7664
5551  5501.0  291.460      0.7325  16.6701     0.0   46.7844
5561  5511.0  291.860      0.7592  16.6969     0.0   46.8014
5571  5521.0  292.260      0.7857  16.7234     0.0   46.7970
5581  5531.0  292.660      0.8124  16.7501     0.0   46.8016
5591  5541.0  293.060      0.8391  16.7768     0.0   46.8085
5601  5551.0  293.460      0.8658  16.8034     0.0   46.8161
5611  5561.0  293.860      0.8926  16.8303     0.0   46.8417
5621  5571.0  294.260      0.9192  16.8569     0.0   46.8459
5631  5581.0  294.660      0.9458  16.8835     0.0   46.8642
5641  5591.0  295.060      0.9725  16.9102     0.0   46.8836
5651  5601.0  295.460      0.9992  16.9369     0.0   46.8943
5661  5611.0  295.860      1.0259  16.9635     0.0   46.9192
5671  5621.0  296.260      1.0524  16.9901     0.0   46.9341
5681  5631.0  296.660      1.0792  17.0169     0.0   46.9517
5691  5641.0  297.060      1.1059  17.0436     0.0   46.9746
5701  5651.0  297.460      1.1324  17.0700     0.0   46.9869
5711  5661.0  297.860      1.1592  17.0968     0.0   47.0136
5721  5671.0  298.260      1.1857  17.1234     0.0   47.0420
5731  5681.0  298.660      1.2125  17.1502     0.0   47.0597
5741  5691.0  299.060      1.2392  17.1769     0.0   47.0912
5751  5701.0  299.460      1.2658  17.2035     0.0   47.1171
5761  5711.0  299.860      1.2924  17.2300     0.0   47.1380
5771  5721.0  300.260      1.3190  17.2566     0.0   47.1720
5781  5731.0  300.660      1.3457  17.2834     0.0   47.1965
5791  5741.0  301.060      1.3724  17.3101     0.0   47.2282
5801  5751.0  301.460      1.3991  17.3368     0.0   47.2566
5811  5761.0  301.860      1.4257  17.3634     0.0   47.2840
5821  5771.0  302.260      1.4523  17.3899     0.0   47.3161
5831  5781.0  302.660      1.4791  17.4167     0.0   47.3470
5841  5791.0  303.060      1.5058  17.4435     0.0   47.3805
5851  5801.0  303.460      1.5324  17.4700     0.0   47.4142
5861  5811.0  303.860      1.5592  17.4969     0.0   47.4466
5871  5821.0  304.260      1.5857  17.5233     0.0   47.4801
5881  5831.0  304.660      1.6124  17.5500     0.0   47.5132
5891  5841.0  305.060      1.6390  17.5767     0.0   47.5451
5901  5851.0  305.460      1.6657  17.6034     0.0   47.5782
5911  5861.0  305.860      1.6923  17.6300     0.0   47.6089
5921  5871.0  306.260      1.7191  17.6568     0.0   47.6510
5931  5881.0  306.660      1.7458  17.6835     0.0   47.6827
5941  5891.0  307.060      1.7724  17.7101     0.0   47.7169
5951  5901.0  307.460      1.7991  17.7368     0.0   47.7546
5961  5911.0  307.860      1.8258  17.7635     0.0   47.7891
5971  5921.0  308.260      1.8526  17.7903     0.0   47.8212
5981  5931.0  308.660      1.8791  17.8167     0.0   47.8568
5991  5941.0  309.060      1.9059  17.8436     0.0   47.8863
6001  5951.0  309.460      1.9323  17.8700     0.0   47.9201
6011  5961.0  309.860      1.9591  17.8967     0.0   47.9501
6021  5971.0  310.260      1.9857  17.9233     0.0   47.9791
6031  5981.0  310.660      2.0122  17.9499     0.0   48.0162
6041  5991.0  311.060      2.0394  17.9770     0.0   48.0441
6051  6001.0  311.460      2.0658  18.0035     0.0   48.0770
6061  6011.0  311.860      2.0923  18.0300     0.0   48.1063
6071  6021.0  312.260      2.1191  18.0567     0.0   48.1381
6081  6031.0  312.660      2.1456  18.0833     0.0   48.1696
6091  6041.0  313.060      2.1724  18.1101     0.0   48.1978
6101  6051.0  313.460      2.1992  18.1368     0.0   48.2320
6111  6061.0  313.860      2.2257  18.1634     0.0   48.2589
6121  6071.0  314.260      2.2526  18.1902     0.0   48.2939
6131  6081.0  314.660      2.2791  18.2168     0.0   48.3229
6141  6091.0  315.060      2.3057  18.2434     0.0   48.3509
6151  6101.0  315.460      2.3324  18.2701     0.0   48.3822
6161  6111.0  315.860      2.3591  18.2967     0.0   48.4153
6171  6121.0  316.260      2.3858  18.3235     0.0   48.4430
6181  6131.0  316.660      2.4126  18.3502     0.0   48.4744
6191  6141.0  317.060      2.4392  18.3769     0.0   48.5063
6201  6151.0  317.460      2.4657  18.4034     0.0   48.5332
6211  6161.0  317.860      2.4924  18.4301     0.0   48.5609
6221  6171.0  318.260      2.5190  18.4567     0.0   48.5934
6231  6181.0  318.660      2.5457  18.4834     0.0   48.6209
6241  6191.0  319.060      2.5725  18.5102     0.0   48.6483
6251  6201.0  319.460      2.5990  18.5367     0.0   48.6789
6261  6211.0  319.860      2.6257  18.5633     0.0   48.7041
6271  6221.0  320.260      2.6525  18.5902     0.0   48.7355
6281  6231.0  320.660      2.6792  18.6169     0.0   48.7640
6291  6241.0  321.060      2.7055  18.6432     0.0   48.7887
6301  6251.0  321.460      2.7326  18.6703     0.0   48.8168
6311  6261.0  321.860      2.7592  18.6969     0.0   48.8431
6321  6271.0  322.260      2.7857  18.7234     0.0   48.8749
6331  6281.0  322.660      2.8125  18.7501     0.0   48.9017
6341  6291.0  323.060      2.8390  18.7767     0.0   48.9309
6351  6301.0  323.460      2.8657  18.8034     0.0   48.9610
6361  6311.0  323.860      2.8922  18.8299     0.0   48.9824
6371  6321.0  324.260      2.9189  18.8566     0.0   49.0105
6381  6331.0  324.660      2.9457  18.8834     0.0   49.0360
6391  6341.0  325.060      2.9723  18.9100     0.0   49.0610
6401  6351.0  325.460      2.9991  18.9368     0.0   49.0905
6411  6361.0  325.860      3.0258  18.9635     0.0   49.1218
6421  6371.0  326.260      3.0525  18.9901     0.0   49.1459
6431  6381.0  326.660      3.0791  19.0167     0.0   49.1701
6441  6391.0  327.060      3.1057  19.0434     0.0   49.2001
