         Num  Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
4485  4451.0  265.845     -4.5635   8.5414     0.0   13.8949
4495  4461.0  266.245     -4.5634   8.5415     0.0   13.9119
4505  4471.0  266.645     -4.5633   8.5416     0.0   13.8864
4515  4481.0  267.045     -4.5634   8.5415     0.0   13.8622
4525  4491.0  267.445     -4.5631   8.5418     0.0   13.8558
4535  4501.0  268.185     -4.5632   8.5417     0.0   13.8578
4545  4511.0  269.510     -4.5632   8.5417     0.0   13.8408
4555  4521.0  270.835     -4.5629   8.5420     0.0   13.8372
4565  4531.0  272.165     -4.5633   8.5416     0.0   13.8159
4575  4541.0  273.485     -4.5632   8.5417     0.0   13.7870
4585  4551.0  274.810     -4.5632   8.5417     0.0   13.7871
4595  4561.0  276.130     -4.5632   8.5417     0.0   13.7867
4605  4571.0  277.455     -4.5631   8.5418     0.0   13.7867
4615  4581.0  277.950     -4.5633   8.5416     0.0   13.7678
4625  4591.0  278.350     -4.5631   8.5418     0.0   13.7739
4635  4601.0  278.750     -4.5631   8.5418     0.0   13.7736
4645  4611.0  279.150     -4.5632   8.5417     0.0   13.7732
4655  4621.0  279.550     -4.5633   8.5416     0.0   13.7605
4665  4631.0  279.950     -4.5634   8.5415     0.0   13.7467
4675  4641.0  280.350     -4.5633   8.5416     0.0   13.7359
4685  4651.0  280.750     -4.5630   8.5419     0.0   13.7283
4695  4661.0  281.150     -4.5633   8.5416     0.0   13.7268
4705  4671.0  281.550     -4.5630   8.5419     0.0   13.7331
4715  4681.0  281.950     -4.5631   8.5418     0.0   13.7246
4725  4691.0  282.350     -4.5630   8.5419     0.0   13.7141
4735  4701.0  282.750     -4.5629   8.5420     0.0   13.7156
4745  4711.0  283.150     -4.5631   8.5418     0.0   13.7192
4755  4721.0  283.550     -4.5631   8.5418     0.0   13.7538
4765  4731.0  283.950     -4.5632   8.5417     0.0   13.7417
4775  4741.0  284.350     -4.5630   8.5419     0.0   13.7287
4785  4751.0  284.750     -4.5632   8.5417     0.0   13.7315
4795  4761.0  285.150     -4.5630   8.5419     0.0   13.7256
4805  4771.0  285.550     -4.5630   8.5419     0.0   13.7293
4815  4781.0  285.950     -4.5633   8.5416     0.0   13.7190
4825  4791.0  286.350     -4.5632   8.5417     0.0   13.7225
4835  4801.0  286.750     -4.5631   8.5418     0.0   13.7262
4845  4811.0  287.150     -4.5633   8.5416     0.0   13.7205
4855  4821.0  287.550     -4.5630   8.5419     0.0   13.7259
4865  4831.0  287.950     -4.5630   8.5419     0.0   13.7196
4875  4841.0  288.350     -4.5631   8.5418     0.0   13.7178
4885  4851.0  288.750     -4.5632   8.5417     0.0   13.7253
4895  4861.0  289.150     -4.5632   8.5417     0.0   13.7040
4905  4871.0  289.550     -4.5630   8.5419     0.0   13.7094
4915  4881.0  289.950     -4.5632   8.5417     0.0   13.7102
4925  4891.0  290.350     -4.5629   8.5420     0.0   13.6942
4935  4901.0  290.795     -4.5632   8.5417     0.0   13.6907
4945  4911.0  291.265     -4.5628   8.5421     0.0   13.6942
4955  4921.0  291.665     -4.5630   8.5419     0.0   13.6945
4965  4931.0  292.065     -4.5631   8.5418     0.0   13.6917
4975  4941.0  292.465     -4.5632   8.5417     0.0   13.6928
4985  4951.0  292.865     -4.5631   8.5418     0.0   13.6797
4995  4961.0  293.265     -4.5632   8.5417     0.0   13.6775
5005  4971.0  293.665     -4.5631   8.5418     0.0   13.6769
5015  4981.0  294.065     -4.5627   8.5422     0.0   13.6724
5025  4991.0  294.465     -4.5631   8.5418     0.0   13.6762
5035  5001.0  294.865     -4.5629   8.5420     0.0   13.6714
5045  5011.0  295.265     -4.5630   8.5419     0.0   13.6557
5055  5021.0  295.665     -4.5629   8.5420     0.0   13.6542
5065  5031.0  296.065     -4.5631   8.5418     0.0   13.6445
5075  5041.0  296.465     -4.5630   8.5419     0.0   13.6357
5085  5051.0  296.865     -4.5632   8.5417     0.0   13.6454
5095  5061.0  297.265     -4.5631   8.5418     0.0   13.6500
5105  5071.0  297.665     -4.5630   8.5418     0.0   13.6376
5115  5081.0  298.065     -4.5632   8.5416     0.0   13.6296
5125  5091.0  298.465     -4.5629   8.5420     0.0   13.6300
5135  5101.0  298.865     -4.5633   8.5416     0.0   13.6492
5145  5111.0  299.265     -4.5631   8.5418     0.0   13.6160
5155  5121.0  299.665     -4.5626   8.5423     0.0   13.5839
5165  5131.0  300.065     -4.5633   8.5416     0.0   13.5687
5175  5141.0  300.465     -4.5629   8.5420     0.0   13.5548
5185  5151.0  300.865     -4.5630   8.5419     0.0   13.5575
5195  5161.0  301.265     -4.5630   8.5419     0.0   13.5533
5205  5171.0  301.665     -4.5630   8.5419     0.0   13.5550
5215  5181.0  302.065     -4.5634   8.5415     0.0   13.5533
5225  5191.0  302.465     -4.5630   8.5419     0.0   13.5493
5235  5201.0  302.865     -4.5630   8.5419     0.0   13.5439
5245  5211.0  303.265     -4.5630   8.5419     0.0   13.5461
5255  5221.0  303.665     -4.5629   8.5420     0.0   13.5435
5265  5231.0  304.065     -4.5631   8.5418     0.0   13.5426
5275  5241.0  304.465     -4.5630   8.5419     0.0   13.5330
5285  5251.0  304.950     -4.5629   8.5420     0.0   13.5248
5295  5261.0  306.415     -4.5630   8.5419     0.0   13.5222
5305  5271.0  307.880     -4.5631   8.5418     0.0   13.5052
5315  5281.0  309.350     -4.5630   8.5418     0.0   13.4960
5325  5291.0  310.815     -4.5630   8.5419     0.0   13.4933
5335  5301.0  312.280     -4.5627   8.5422     0.0   13.4933
5345  5311.0  313.755     -4.5630   8.5419     0.0   13.5020
5355  5321.0  315.225     -4.5628   8.5421     0.0   13.4921
5365  5331.0  315.945     -4.5629   8.5419     0.0   13.4911
5375  5341.0  316.345     -4.5629   8.5420     0.0   13.4886
5385  5351.0  316.745     -4.5631   8.5418     0.0   13.4836
5395  5361.0  317.145     -4.5630   8.5419     0.0   13.4767
5405  5371.0  317.545     -4.5630   8.5419     0.0   13.4714
5415  5381.0  317.945     -4.5630   8.5419     0.0   13.4733
5425  5391.0  318.345     -4.5628   8.5421     0.0   13.4750
5435  5401.0  318.745     -4.5629   8.5420     0.0   13.4733
5445  5411.0  319.145     -4.5629   8.5420     0.0   13.4703
5455  5421.0  319.545     -4.5629   8.5420     0.0   13.4580
5465  5431.0  319.945     -4.5629   8.5420     0.0   13.4543
5475  5441.0  320.345     -4.5631   8.5418     0.0   13.4534
5485  5451.0  320.745     -4.5630   8.5419     0.0   13.4564
5495  5461.0  321.145     -4.5629   8.5420     0.0   13.4549
5505  5471.0  321.545     -4.5628   8.5421     0.0   13.4545
5515  5481.0  321.945     -4.5630   8.5419     0.0   13.4471
5525  5491.0  322.345     -4.5629   8.5420     0.0   13.4528
5542  5501.0  322.965     -4.5472   8.5577     0.0   13.8025
5552  5511.0  323.365     -4.5206   8.5843     0.0   14.3952
5562  5521.0  323.765     -4.4940   8.6109     0.0   14.9679
5572  5531.0  324.165     -4.4673   8.6376     0.0   15.4389
5582  5541.0  324.565     -4.4407   8.6642     0.0   15.9475
5598  5551.0  325.155     -4.4466   8.6583     0.0   15.6925
5608  5561.0  325.555     -4.4468   8.6581     0.0   15.6455
5618  5571.0  325.955     -4.4470   8.6579     0.0   15.6228
5628  5581.0  326.355     -4.4471   8.6578     0.0   15.6139
5638  5591.0  326.755     -4.4472   8.6577     0.0   15.5823
5648  5601.0  327.155     -4.4470   8.6579     0.0   15.5894
5658  5611.0  327.555     -4.4472   8.6577     0.0   15.5529
5668  5621.0  327.955     -4.4473   8.6576     0.0   15.5412
5678  5631.0  328.355     -4.4468   8.6581     0.0   15.5205
5688  5641.0  328.755     -4.4470   8.6579     0.0   15.5155
5698  5651.0  329.155     -4.4470   8.6579     0.0   15.5057
5708  5661.0  329.555     -4.4469   8.6580     0.0   15.4909
5718  5671.0  329.955     -4.4471   8.6578     0.0   15.4897
5728  5681.0  330.355     -4.4471   8.6578     0.0   15.4745
5738  5691.0  330.755     -4.4471   8.6578     0.0   15.4730
5748  5701.0  331.155     -4.4474   8.6575     0.0   15.4556
5758  5711.0  331.555     -4.4470   8.6579     0.0   15.4597
5768  5721.0  331.955     -4.4470   8.6579     0.0   15.4347
5778  5731.0  332.355     -4.4472   8.6577     0.0   15.4306
5788  5741.0  332.755     -4.4472   8.6577     0.0   15.4281
5798  5751.0  333.155     -4.4471   8.6578     0.0   15.4121
5808  5761.0  333.555     -4.4471   8.6578     0.0   15.4012
5818  5771.0  333.955     -4.4470   8.6579     0.0   15.3998
5828  5781.0  334.355     -4.4471   8.6578     0.0   15.3849
5838  5791.0  334.755     -4.4473   8.6576     0.0   15.3816
5848  5801.0  335.155     -4.4471   8.6578     0.0   15.3708
5858  5811.0  335.555     -4.4471   8.6578     0.0   15.3640
5868  5821.0  335.955     -4.4473   8.6576     0.0   15.3612
5878  5831.0  336.355     -4.4472   8.6577     0.0   15.3581
5888  5841.0  336.755     -4.4472   8.6576     0.0   15.3562
5898  5851.0  337.155     -4.4472   8.6576     0.0   15.3507
5908  5861.0  337.555     -4.4469   8.6580     0.0   15.3309
5924  5871.0  338.105     -4.4261   8.6788     0.0   15.8387
5934  5881.0  338.505     -4.3994   8.7055     0.0   16.4049
5944  5891.0  338.905     -4.3730   8.7319     0.0   16.9316
5954  5901.0  339.305     -4.3465   8.7584     0.0   17.4195
5964  5911.0  339.705     -4.3195   8.7854     0.0   17.8957
5974  5921.0  340.105     -4.2930   8.8119     0.0   18.3456
5984  5931.0  340.505     -4.2665   8.8384     0.0   18.7676
5994  5941.0  340.905     -4.2396   8.8652     0.0   19.1888
6004  5951.0  341.305     -4.2134   8.8915     0.0   19.5984
6014  5961.0  341.705     -4.1865   8.9184     0.0   20.0155
6024  5971.0  342.105     -4.1596   8.9453     0.0   20.4022
6034  5981.0  342.505     -4.1332   8.9717     0.0   20.7521
6044  5991.0  342.905     -4.1066   8.9983     0.0   21.0778
6054  6001.0  343.305     -4.0800   9.0249     0.0   21.4252
6064  6011.0  343.705     -4.0533   9.0516     0.0   21.7537
6074  6021.0  344.105     -4.0267   9.0782     0.0   22.0844
6084  6031.0  344.505     -4.0001   9.1048     0.0   22.4488
6094  6041.0  344.905     -3.9735   9.1314     0.0   22.7875
6104  6051.0  345.305     -3.9467   9.1582     0.0   23.1249
6114  6061.0  345.705     -3.9202   9.1847     0.0   23.4657
6124  6071.0  346.105     -3.8936   9.2113     0.0   23.7789
6134  6081.0  346.505     -3.8667   9.2382     0.0   24.0783
6144  6091.0  346.905     -3.8400   9.2649     0.0   24.3528
6154  6101.0  347.305     -3.8134   9.2915     0.0   24.5857
6164  6111.0  347.705     -3.7866   9.3183     0.0   24.8713
6174  6121.0  348.105     -3.7600   9.3449     0.0   25.1639
6184  6131.0  348.505     -3.7333   9.3716     0.0   25.4590
6194  6141.0  348.905     -3.7068   9.3981     0.0   25.7588
6204  6151.0  349.305     -3.6802   9.4247     0.0   26.0707
6214  6161.0  349.705     -3.6534   9.4515     0.0   26.3965
6224  6171.0  350.105     -3.6269   9.4780     0.0   26.7066
6234  6181.0  350.505     -3.6002   9.5047     0.0   27.0291
6244  6191.0  350.905     -3.5736   9.5313     0.0   27.3403
6254  6201.0  351.305     -3.5468   9.5581     0.0   27.6407
6264  6211.0  351.705     -3.5202   9.5847     0.0   27.8509
6274  6221.0  352.105     -3.4934   9.6115     0.0   28.1203
6284  6231.0  352.505     -3.4668   9.6380     0.0   28.4145
6294  6241.0  352.905     -3.4401   9.6648     0.0   28.7070
6304  6251.0  353.305     -3.4136   9.6913     0.0   28.9847
6314  6261.0  353.705     -3.3869   9.7180     0.0   29.2702
6324  6271.0  354.105     -3.3603   9.7446     0.0   29.5640
6334  6281.0  354.505     -3.3337   9.7712     0.0   29.8697
6344  6291.0  354.905     -3.3070   9.7979     0.0   30.1706
6354  6301.0  355.305     -3.2804   9.8245     0.0   30.4763
6364  6311.0  355.705     -3.2536   9.8513     0.0   30.7888
6374  6321.0  356.105     -3.2272   9.8777     0.0   31.1023
6384  6331.0  356.505     -3.2003   9.9046     0.0   31.4129
6394  6341.0  356.905     -3.1738   9.9311     0.0   31.7238
6404  6351.0  357.305     -3.1472   9.9577     0.0   32.0466
6414  6361.0  357.705     -3.1205   9.9844     0.0   32.3489
6424  6371.0  358.105     -3.0937  10.0112     0.0   32.6562
6434  6381.0  358.505     -3.0671  10.0377     0.0   32.9546
6444  6391.0  358.905     -3.0404  10.0645     0.0   33.2667
6454  6401.0  359.305     -3.0136  10.0913     0.0   33.5528
6464  6411.0  359.705     -2.9872  10.1177     0.0   33.7489
6474  6421.0  360.105     -2.9606  10.1443     0.0   33.9768
6484  6431.0  360.505     -2.9338  10.1711     0.0   34.2573
6494  6441.0  360.905     -2.9073  10.1976     0.0   34.5647
6504  6451.0  361.305     -2.8805  10.2244     0.0   34.8639
6514  6461.0  361.705     -2.8539  10.2509     0.0   35.1752
6524  6471.0  362.105     -2.8272  10.2777     0.0   35.4648
6534  6481.0  362.505     -2.8006  10.3043     0.0   35.7636
6544  6491.0  362.905     -2.7737  10.3312     0.0   36.0665
6554  6501.0  363.305     -2.7472  10.3577     0.0   36.3751
6565  6511.0  363.705     -2.7287  10.3762     0.0   36.4985
6575  6521.0  364.105     -2.7154  10.3895     0.0   36.5517
6585  6531.0  364.505     -2.7022  10.4027     0.0   36.6383
6595  6541.0  364.905     -2.6889  10.4159     0.0   36.7408
6605  6551.0  365.305     -2.6757  10.4292     0.0   36.8623
6615  6561.0  365.705     -2.6622  10.4427     0.0   36.9898
6625  6571.0  366.105     -2.6487  10.4562     0.0   37.1194
6635  6581.0  366.505     -2.6355  10.4694     0.0   37.2497
6645  6591.0  366.905     -2.6223  10.4826     0.0   37.3828
6655  6601.0  367.305     -2.6089  10.4960     0.0   37.5181
6665  6611.0  367.705     -2.5955  10.5094     0.0   37.6651
6675  6621.0  368.105     -2.5821  10.5227     0.0   37.8085
6685  6631.0  368.505     -2.5691  10.5358     0.0   37.9421
6695  6641.0  368.905     -2.5553  10.5495     0.0   38.0977
6705  6651.0  369.305     -2.5421  10.5628     0.0   38.2480
6715  6661.0  369.705     -2.5291  10.5758     0.0   38.3909
6725  6671.0  370.105     -2.5155  10.5894     0.0   38.5489
6735  6681.0  370.505     -2.5022  10.6027     0.0   38.6961
6745  6691.0  370.905     -2.4888  10.6161     0.0   38.8495
6755  6701.0  371.305     -2.4757  10.6292     0.0   38.9990
6765  6711.0  371.705     -2.4621  10.6428     0.0   39.1545
6775  6721.0  372.105     -2.4490  10.6559     0.0   39.3083
6785  6731.0  372.505     -2.4356  10.6693     0.0   39.4702
6795  6741.0  372.905     -2.4225  10.6824     0.0   39.6248
6805  6751.0  373.305     -2.4088  10.6961     0.0   39.7745
6815  6761.0  373.705     -2.3956  10.7093     0.0   39.9276
6825  6771.0  374.105     -2.3824  10.7225     0.0   40.0836
6835  6781.0  374.505     -2.3690  10.7359     0.0   40.2408
6845  6791.0  374.905     -2.3556  10.7493     0.0   40.3953
6855  6801.0  375.305     -2.3423  10.7626     0.0   40.5467
6865  6811.0  375.705     -2.3289  10.7760     0.0   40.7022
6875  6821.0  376.105     -2.3158  10.7891     0.0   40.8539
6885  6831.0  376.505     -2.3022  10.8027     0.0   41.0072
6895  6841.0  376.905     -2.2888  10.8161     0.0   41.1541
6905  6851.0  377.305     -2.2757  10.8292     0.0   41.3009
6915  6861.0  377.705     -2.2622  10.8427     0.0   41.4532
6925  6871.0  378.105     -2.2489  10.8560     0.0   41.6099
6935  6881.0  378.505     -2.2358  10.8691     0.0   41.7621
6945  6891.0  378.905     -2.2223  10.8826     0.0   41.9245
6955  6901.0  379.305     -2.2091  10.8958     0.0   42.0772
6965  6911.0  379.705     -2.1957  10.9092     0.0   42.2325
6975  6921.0  380.105     -2.1825  10.9223     0.0   42.3837
6985  6931.0  380.505     -2.1689  10.9359     0.0   42.5421
6995  6941.0  380.905     -2.1557  10.9492     0.0   42.6925
7005  6951.0  381.305     -2.1423  10.9626     0.0   42.8520
7015  6961.0  381.705     -2.1290  10.9759     0.0   43.0116
7025  6971.0  382.105     -2.1157  10.9892     0.0   43.1627
7035  6981.0  382.505     -2.1025  11.0024     0.0   43.3119
7045  6991.0  382.905     -2.0892  11.0157     0.0   43.4659
7055  7001.0  383.305     -2.0757  11.0292     0.0   43.6196
7065  7011.0  383.705     -2.0625  11.0424     0.0   43.7735
7075  7021.0  384.105     -2.0492  11.0557     0.0   43.9198
7085  7031.0  384.505     -2.0358  11.0691     0.0   44.0767
7095  7041.0  384.905     -2.0225  11.0824     0.0   44.2273
7105  7051.0  385.305     -2.0092  11.0957     0.0   44.3785
7115  7061.0  385.705     -1.9958  11.1091     0.0   44.5339
7125  7071.0  386.105     -1.9824  11.1225     0.0   44.6895
7135  7081.0  386.505     -1.9692  11.1357     0.0   44.8382
7145  7091.0  386.905     -1.9558  11.1491     0.0   44.9883
7155  7101.0  387.305     -1.9425  11.1624     0.0   45.1431
7165  7111.0  387.705     -1.9293  11.1756     0.0   45.2889
7175  7121.0  388.105     -1.9158  11.1891     0.0   45.4495
7185  7131.0  388.505     -1.9025  11.2024     0.0   45.6029
7195  7141.0  388.905     -1.8892  11.2157     0.0   45.7507
7205  7151.0  389.305     -1.8759  11.2290     0.0   45.9031
7215  7161.0  389.705     -1.8626  11.2423     0.0   46.0418
7225  7171.0  390.105     -1.8492  11.2557     0.0   46.1892
7235  7181.0  390.505     -1.8361  11.2688     0.0   46.3264
7245  7191.0  390.905     -1.8225  11.2824     0.0   46.4734
7255  7201.0  391.305     -1.8093  11.2956     0.0   46.6095
7265  7211.0  391.705     -1.7960  11.3089     0.0   46.7487
7275  7221.0  392.105     -1.7826  11.3223     0.0   46.8899
7285  7231.0  392.505     -1.7692  11.3357     0.0   47.0256
7295  7241.0  392.905     -1.7561  11.3488     0.0   47.1672
7305  7251.0  393.305     -1.7426  11.3623     0.0   47.2982
7315  7261.0  393.705     -1.7295  11.3754     0.0   47.4365
7325  7271.0  394.105     -1.7158  11.3891     0.0   47.5825
7335  7281.0  394.505     -1.7026  11.4023     0.0   47.7276
7345  7291.0  394.905     -1.6891  11.4158     0.0   47.8743
7355  7301.0  395.305     -1.6759  11.4290     0.0   48.0098
7365  7311.0  395.705     -1.6625  11.4424     0.0   48.1461
7375  7321.0  396.105     -1.6492  11.4557     0.0   48.2814
7385  7331.0  396.505     -1.6359  11.4690     0.0   48.4235
7395  7341.0  396.905     -1.6226  11.4823     0.0   48.5549
7405  7351.0  397.305     -1.6093  11.4956     0.0   48.7014
7415  7361.0  397.705     -1.5961  11.5088     0.0   48.8476
7425  7371.0  398.105     -1.5827  11.5222     0.0   48.9871
7435  7381.0  398.505     -1.5692  11.5357     0.0   49.1306
7445  7391.0  398.905     -1.5560  11.5489     0.0   49.2698
7455  7401.0  399.305     -1.5426  11.5623     0.0   49.4132
7465  7411.0  399.705     -1.5295  11.5754     0.0   49.5557
7475  7421.0  400.105     -1.5159  11.5890     0.0   49.7043
7485  7431.0  400.505     -1.5026  11.6023     0.0   49.8396
7495  7441.0  400.905     -1.4893  11.6156     0.0   49.9843
7505  7451.0  401.305     -1.4761  11.6288     0.0   50.1289
7515  7461.0  401.705     -1.4628  11.6421     0.0   50.2676
7525  7471.0  402.105     -1.4494  11.6555     0.0   50.4138
7535  7481.0  402.505     -1.4360  11.6689     0.0   50.5575
7545  7491.0  402.905     -1.4229  11.6820     0.0   50.6906
7555  7501.0  403.305     -1.4096  11.6953     0.0   50.8305
7565  7511.0  403.705     -1.3960  11.7089     0.0   50.9707
7575  7521.0  404.105     -1.3828  11.7221     0.0   51.1043
7585  7531.0  404.505     -1.3695  11.7354     0.0   51.2399
7595  7541.0  404.905     -1.3561  11.7488     0.0   51.3832
7605  7551.0  405.305     -1.3427  11.7622     0.0   51.5159
7615  7561.0  405.705     -1.3295  11.7754     0.0   51.6574
7625  7571.0  406.105     -1.3160  11.7889     0.0   51.7897
7635  7581.0  406.505     -1.3028  11.8021     0.0   51.9239
7645  7591.0  406.905     -1.2894  11.8155     0.0   52.0607
7655  7601.0  407.305     -1.2761  11.8288     0.0   52.1979
7665  7611.0  407.705     -1.2628  11.8421     0.0   52.3260
7675  7621.0  408.105     -1.2494  11.8555     0.0   52.4625
7685  7631.0  408.505     -1.2360  11.8688     0.0   52.5860
7695  7641.0  408.905     -1.2228  11.8821     0.0   52.7148
7705  7651.0  409.305     -1.2094  11.8955     0.0   52.8428
7715  7661.0  409.705     -1.1962  11.9087     0.0   52.9791
7725  7671.0  410.105     -1.1827  11.9222     0.0   53.1127
7735  7681.0  410.505     -1.1696  11.9353     0.0   53.2385
7745  7691.0  410.905     -1.1560  11.9489     0.0   53.3546
7755  7701.0  411.305     -1.1429  11.9620     0.0   53.4495
7765  7711.0  411.705     -1.1294  11.9755     0.0   53.5844
7775  7721.0  412.105     -1.1160  11.9889     0.0   53.7150
7785  7731.0  412.505     -1.1028  12.0021     0.0   53.8333
7795  7741.0  412.905     -1.0897  12.0152     0.0   53.9460
7805  7751.0  413.305     -1.0762  12.0287     0.0   54.0684
7815  7761.0  413.705     -1.0628  12.0421     0.0   54.1954
7825  7771.0  414.105     -1.0496  12.0553     0.0   54.3150
7835  7781.0  414.505     -1.0361  12.0688     0.0   54.4408
7845  7791.0  414.905     -1.0228  12.0821     0.0   54.5643
7855  7801.0  415.305     -1.0094  12.0954     0.0   54.6884
7865  7811.0  415.705     -0.9963  12.1086     0.0   54.8068
7875  7821.0  416.105     -0.9827  12.1222     0.0   54.9356
7885  7831.0  416.505     -0.9695  12.1354     0.0   55.0445
7895  7841.0  416.905     -0.9564  12.1485     0.0   55.1393
7905  7851.0  417.305     -0.9428  12.1621     0.0   55.2545
7915  7861.0  417.705     -0.9295  12.1754     0.0   55.3902
7925  7871.0  418.105     -0.9161  12.1888     0.0   55.5101
7935  7881.0  418.505     -0.9029  12.2020     0.0   55.6088
7945  7891.0  418.905     -0.8895  12.2154     0.0   55.7232
7955  7901.0  419.305     -0.8762  12.2287     0.0   55.8509
7965  7911.0  419.705     -0.8629  12.2420     0.0   55.9686
7975  7921.0  420.105     -0.8495  12.2554     0.0   56.0891
7985  7931.0  420.505     -0.8362  12.2687     0.0   56.2162
7995  7941.0  420.905     -0.8228  12.2821     0.0   56.3261
8005  7951.0  421.305     -0.8096  12.2953     0.0   56.4067
8015  7961.0  421.705     -0.7964  12.3085     0.0   56.5255
8025  7971.0  422.105     -0.7829  12.3220     0.0   56.6403
8035  7981.0  422.505     -0.7697  12.3352     0.0   56.7649
8045  7991.0  422.905     -0.7563  12.3486     0.0   56.8816
8055  8001.0  423.305     -0.7430  12.3619     0.0   56.9989
8065  8011.0  423.705     -0.7295  12.3754     0.0   57.1155
8075  8021.0  424.105     -0.7163  12.3886     0.0   57.2270
8085  8031.0  424.505     -0.7030  12.4019     0.0   57.3379
8095  8041.0  424.905     -0.6898  12.4151     0.0   57.4458
8105  8051.0  425.305     -0.6762  12.4286     0.0   57.5601
8115  8061.0  425.705     -0.6628  12.4421     0.0   57.6670
8125  8071.0  426.105     -0.6496  12.4553     0.0   57.7737
8135  8081.0  426.505     -0.6363  12.4686     0.0   57.8777
8145  8091.0  426.905     -0.6230  12.4819     0.0   57.9831
8155  8101.0  427.305     -0.6096  12.4952     0.0   58.0864
8165  8111.0  427.705     -0.5963  12.5086     0.0   58.1890
8175  8121.0  428.105     -0.5831  12.5218     0.0   58.2872
8185  8131.0  428.505     -0.5697  12.5352     0.0   58.3882
8195  8141.0  428.905     -0.5563  12.5486     0.0   58.4868
8205  8151.0  429.305     -0.5429  12.5620     0.0   58.5902
8215  8161.0  429.705     -0.5297  12.5752     0.0   58.6848
8225  8171.0  430.105     -0.5164  12.5885     0.0   58.7828
8235  8181.0  430.505     -0.5030  12.6019     0.0   58.8774
8245  8191.0  430.905     -0.4897  12.6152     0.0   58.9682
8255  8201.0  431.305     -0.4764  12.6285     0.0   59.0613
8265  8211.0  431.705     -0.4630  12.6419     0.0   59.1570
8275  8221.0  432.105     -0.4497  12.6552     0.0   59.2450
8285  8231.0  432.505     -0.4364  12.6685     0.0   59.3332
8295  8241.0  432.905     -0.4229  12.6820     0.0   59.4265
8305  8251.0  433.305     -0.4098  12.6951     0.0   59.5147
8315  8261.0  433.705     -0.3965  12.7084     0.0   59.6022
8325  8271.0  434.105     -0.3831  12.7218     0.0   59.6862
8335  8281.0  434.505     -0.3697  12.7352     0.0   59.7673
8345  8291.0  434.905     -0.3564  12.7485     0.0   59.8530
8355  8301.0  435.305     -0.3431  12.7618     0.0   59.9321
8365  8311.0  435.705     -0.3297  12.7752     0.0   60.0188
8375  8321.0  436.105     -0.3162  12.7887     0.0   60.1004
8385  8331.0  436.505     -0.3028  12.8021     0.0   60.1799
8395  8341.0  436.905     -0.2896  12.8153     0.0   60.2612
8405  8351.0  437.305     -0.2764  12.8285     0.0   60.3353
8415  8361.0  437.705     -0.2629  12.8420     0.0   60.4161
8425  8371.0  438.105     -0.2497  12.8552     0.0   60.4893
8435  8381.0  438.505     -0.2365  12.8684     0.0   60.5669
8445  8391.0  438.905     -0.2231  12.8818     0.0   60.6432
8455  8401.0  439.305     -0.2096  12.8953     0.0   60.7184
8465  8411.0  439.705     -0.1963  12.9086     0.0   60.7931
8475  8421.0  440.105     -0.1831  12.9218     0.0   60.8677
8485  8431.0  440.505     -0.1697  12.9351     0.0   60.9377
8495  8441.0  440.905     -0.1565  12.9484     0.0   61.0099
8505  8451.0  441.305     -0.1431  12.9618     0.0   61.0827
8515  8461.0  442.135     -0.1155  12.9894     0.0   61.2179
8525  8471.0  443.005     -0.0864  13.0185     0.0   61.3609
8535  8481.0  443.875     -0.0573  13.0476     0.0   61.5012
8545  8491.0  444.745     -0.0283  13.0766     0.0   61.6367
8555  8501.0  445.645      0.0016  13.1065     0.0   61.7778
8565  8511.0  446.520      0.0306  13.1355     0.0   61.9055
8575  8521.0  447.385      0.0595  13.1644     0.0   62.0332
8585  8531.0  448.580      0.0994  13.2042     0.0   62.2045
8595  8541.0  450.000      0.1466  13.2515     0.0   62.3965
8605  8551.0  451.415      0.1939  13.2988     0.0   62.5529
8615  8561.0  452.830      0.2410  13.3459     0.0   62.6999
8625  8571.0  454.250      0.2882  13.3931     0.0   62.8556
8635  8581.0  455.665      0.3354  13.4403     0.0   63.0028
8645  8591.0  457.085      0.3828  13.4877     0.0   63.1399
8655  8601.0  458.505      0.4303  13.5352     0.0   63.2417
8665  8611.0  459.720      0.4708  13.5757     0.0   63.2996
8675  8621.0  460.120      0.4839  13.5888     0.0   63.3217
8685  8631.0  460.520      0.4973  13.6022     0.0   63.3377
8695  8641.0  460.920      0.5106  13.6155     0.0   63.3553
8705  8651.0  461.320      0.5239  13.6288     0.0   63.3730
8715  8661.0  461.720      0.5374  13.6423     0.0   63.3974
8725  8671.0  462.120      0.5508  13.6557     0.0   63.4126
8735  8681.0  462.520      0.5640  13.6688     0.0   63.4186
8745  8691.0  462.920      0.5773  13.6822     0.0   63.4339
8755  8701.0  463.325      0.5909  13.6958     0.0   63.4456
8765  8711.0  464.695      0.6364  13.7413     0.0   63.4382
8775  8721.0  466.065      0.6822  13.7871     0.0   63.3537
8785  8731.0  467.435      0.7278  13.8327     0.0   62.6640
8795  8741.0  468.805      0.7735  13.8783     0.0   61.4082
8805  8751.0  470.175      0.8192  13.9241     0.0   61.0455
8815  8761.0  471.540      0.8648  13.9697     0.0   60.8473
8825  8771.0  472.910      0.9105  14.0154     0.0   60.7344
8835  8781.0  473.795      0.9401  14.0450     0.0   60.7112
8845  8791.0  474.195      0.9533  14.0582     0.0   60.7195
8855  8801.0  474.595      0.9668  14.0717     0.0   60.7367
8865  8811.0  474.995      0.9801  14.0850     0.0   60.7428
